5267 13
164	910	6	2	53	0.679	116	6.84E+02	2.10E+01	5.15E-01	1.88E+00	1.10184	0
165	910	6	2	52	0.047	116	6.80E+02	2.00E+01	5.10E-01	1.83E+00	0.76397	0
166	975	6	2	54	0.095	116	6.76E+02	1.80E+01	5.06E-01	1.79E+00	0.558714	0
167	975	6	2	54	0.207	116	6.74E+02	1.80E+01	5.04E-01	1.77E+00	0.381094	0
168	975	6	2	56	0.459	116	6.71E+02	1.70E+01	5.00E-01	1.74E+00	0.501639	0
169	975	6	2	52	0.07	116	6.86E+02	2.20E+01	5.18E-01	1.90E+00	0.618561	0
212	1226	6	2	32	0.877	116	6.72E+02	1.70E+01	5.01E-01	1.75E+00	1.10793	0
213	1226	6	2	56	0.549	116	6.76E+02	1.80E+01	5.05E-01	1.79E+00	0.935477	0
214	1226	6	2	36	0.169	116	6.63E+02	1.50E+01	4.90E-01	1.65E+00	0.869851	0
215	1226	6	2	25	0.481	116	6.74E+02	1.80E+01	5.04E-01	1.78E+00	0.705824	0
232	1302	6	2	33	0	116	6.86E+02	2.10E+01	5.17E-01	1.89E+00	0.503957	0
233	1302	6	2	32	0.531	116	6.80E+02	2.00E+01	5.10E-01	1.83E+00	1.09287	0
234	1302	6	2	67	0.423	116	6.55E+02	1.20E+01	4.81E-01	1.57E+00	0.607439	0
235	1307	6	2	75	0.023	116	6.63E+02	1.50E+01	4.90E-01	1.65E+00	2.87619	0
236	1307	6	2	75	0.046	116	6.72E+02	1.70E+01	5.02E-01	1.76E+00	2.89447	0
237	1307	6	2	75	0.07	116	6.79E+02	1.90E+01	5.10E-01	1.83E+00	2.91247	0
238	1307	6	2	75	0.465	116	6.76E+02	1.80E+01	5.05E-01	1.79E+00	3.19995	0
239	1307	6	2	24	0.031	116	6.69E+02	1.70E+01	4.98E-01	1.72E+00	1.50461	0
240	1363	6	2	39	0.799	116	6.76E+02	1.80E+01	5.06E-01	1.79E+00	2.36004	0
241	1363	6	1	31	0.269	116	6.79E+02	1.90E+01	5.09E-01	1.82E+00	3.52658	0
242	1363	6	2	15	0.326	116	6.69E+02	1.60E+01	4.98E-01	1.72E+00	1.26188	0
243	1426	6	2	56	0.394	116	6.70E+02	1.70E+01	4.99E-01	1.73E+00	0.409149	0
244	1426	6	2	56	0.364	116	6.63E+02	1.50E+01	4.90E-01	1.65E+00	0.432079	0
245	1426	6	2	56	0.358	116	6.84E+02	2.10E+01	5.16E-01	1.88E+00	0.442492	0
246	1426	6	2	53	0.033	116	6.69E+02	1.70E+01	4.98E-01	1.72E+00	0.468896	0
247	1426	6	2	56	0.347	116	6.61E+02	1.40E+01	4.89E-01	1.64E+00	0.447291	0
248	1426	6	2	49	0.829	116	6.61E+02	1.40E+01	4.88E-01	1.63E+00	0.628013	0
249	1426	6	2	56	0.148	116	6.59E+02	1.30E+01	4.86E-01	1.61E+00	0.607414	0
250	1426	6	2	67	0.218	116	6.56E+02	1.30E+01	4.82E-01	1.58E+00	0.775324	0
251	1426	6	2	67	0.206	116	6.66E+02	1.60E+01	4.95E-01	1.69E+00	0.77796	0
252	1426	6	2	15	0.984	116	6.76E+02	1.80E+01	5.06E-01	1.79E+00	0.884258	0
253	1426	6	2	56	0.404	116	6.61E+02	1.40E+01	4.88E-01	1.64E+00	0.401856	0
254	1527	6	1	61	0.279	116	6.58E+02	1.30E+01	4.84E-01	1.60E+00	3.54968	0
255	1527	6	1	76	0.814	116	6.59E+02	1.40E+01	4.86E-01	1.61E+00	3.19291	0
256	1527	6	2	67	0.283	116	6.80E+02	2.00E+01	5.11E-01	1.84E+00	1.31922	0
257	1606	6	2	53	0.298	116	6.76E+02	1.90E+01	5.06E-01	1.80E+00	0.195825	0
258	1606	6	1	59	0.314	116	6.74E+02	1.80E+01	5.04E-01	1.78E+00	3.61755	0
259	1606	6	1	75	0.198	116	6.67E+02	1.60E+01	4.95E-01	1.70E+00	3.50417	0
260	1607	6	2	86	0.918	116	6.70E+02	1.70E+01	4.99E-01	1.73E+00	2.94309	0
261	1607	6	2	93	0.181	116	6.79E+02	1.90E+01	5.09E-01	1.82E+00	2.91887	0
262	1607	6	2	118	0.56	116	6.74E+02	1.80E+01	5.04E-01	1.78E+00	3.08372	0
263	1685	6	2	49	0.506	116	6.60E+02	1.40E+01	4.87E-01	1.62E+00	1.12727	0
264	1685	6	2	56	0.051	116	6.80E+02	2.00E+01	5.10E-01	1.83E+00	1.15358	0
265	1685	6	2	67	0.246	116	6.81E+02	2.00E+01	5.11E-01	1.84E+00	1.32289	0
266	1740	6	2	76	0.953	116	6.84E+02	2.10E+01	5.15E-01	1.88E+00	2.94965	0
267	1740	6	2	11	0.703	116	6.83E+02	2.10E+01	5.14E-01	1.87E+00	2.08521	0
268	1740	6	2	46	0.172	116	6.67E+02	1.60E+01	4.95E-01	1.70E+00	1.56491	0
269	1740	6	2	18	0.362	116	6.80E+02	2.00E+01	5.11E-01	1.84E+00	0.559435	0
270	1740	6	2	18	0.406	116	6.64E+02	1.50E+01	4.91E-01	1.66E+00	0.580269	0
271	1744	6	2	16	0.939	116	6.87E+02	2.20E+01	5.19E-01	1.91E+00	1.12062	0
272	1744	6	2	22	0.044	116	6.61E+02	1.40E+01	4.88E-01	1.63E+00	1.14135	0
273	1744	6	2	53	0.212	116	6.64E+02	1.50E+01	4.92E-01	1.67E+00	1.16371	0
274	1756	6	2	54	0.305	116	6.76E+02	1.80E+01	5.05E-01	1.79E+00	0.413582	0
275	1756	6	2	53	0.156	116	6.71E+02	1.70E+01	5.00E-01	1.74E+00	0.669075	0
276	1756	6	2	56	0.362	116	6.73E+02	1.80E+01	5.02E-01	1.76E+00	0.608457	0
285	1843	6	2	14	0.502	116	6.57E+02	1.30E+01	4.84E-01	1.59E+00	1.21966	0
286	1843	6	2	54	0.583	116	6.76E+02	1.90E+01	5.06E-01	1.80E+00	1.12574	0
287	1843	6	2	54	0.682	116	6.79E+02	1.90E+01	5.10E-01	1.83E+00	1.19737	0
288	1843	6	2	54	0.879	116	6.75E+02	1.80E+01	5.05E-01	1.78E+00	1.33806	0
289	1894	6	1	42	0.111	116	6.78E+02	1.90E+01	5.08E-01	1.81E+00	3.45277	0
290	1894	6	2	100	0.747	116	6.71E+02	1.70E+01	5.00E-01	1.74E+00	2.86186	0
291	1902	6	2	15	0.555	116	6.68E+02	1.60E+01	4.97E-01	1.71E+00	2.42672	0
292	1902	6	2	67	0.198	116	6.85E+02	2.10E+01	5.17E-01	1.89E+00	1.31203	0
293	1902	6	2	25	0.346	116	6.79E+02	1.90E+01	5.09E-01	1.82E+00	1.44278	0
345	1913	6	2	87	0.795	116	6.67E+02	1.60E+01	4.95E-01	1.70E+00	2.67738	0
346	1913	6	2	115	0.852	116	6.77E+02	1.90E+01	5.07E-01	1.81E+00	3.20248	0
347	1913	6	2	53	0.232	116	6.87E+02	2.20E+01	5.18E-01	1.90E+00	0.687287	0
348	2003	6	2	54	0.235	116	6.68E+02	1.60E+01	4.97E-01	1.71E+00	0.209267	0
349	2003	6	2	39	0.319	116	6.58E+02	1.30E+01	4.85E-01	1.60E+00	1.94764	0
350	2003	6	2	15	0.896	116	6.66E+02	1.60E+01	4.94E-01	1.69E+00	0.489673	0
351	2003	6	2	15	0.946	116	6.71E+02	1.70E+01	5.00E-01	1.74E+00	0.48116	0
352	2003	6	2	22	0.465	116	6.74E+02	1.80E+01	5.03E-01	1.77E+00	0.519458	0
353	2003	6	2	56	0.619	116	6.83E+02	2.00E+01	5.14E-01	1.86E+00	0.516266	0
354	2003	6	2	54	0.181	116	6.76E+02	1.80E+01	5.05E-01	1.79E+00	0.292092	0
365	2081	6	2	32	0.82	116	6.67E+02	1.60E+01	4.95E-01	1.70E+00	0.657461	0
366	2081	6	2	43	0.065	116	6.65E+02	1.50E+01	4.92E-01	1.67E+00	2.01536	0
367	2081	6	2	16	0.347	116	6.85E+02	2.10E+01	5.16E-01	1.89E+00	0.607853	0
368	2104	6	2	91	0.303	116	6.71E+02	1.70E+01	5.00E-01	1.74E+00	3.18007	0
369	2104	6	2	32	0.686	116	6.74E+02	1.80E+01	5.04E-01	1.77E+00	1.15297	0
370	2104	6	2	67	0.132	116	6.83E+02	2.00E+01	5.14E-01	1.86E+00	1.07473	0
371	2109	6	2	43	0.256	116	6.68E+02	1.60E+01	4.96E-01	1.71E+00	1.75379	0
372	2109	6	2	49	0.503	116	6.78E+02	1.90E+01	5.08E-01	1.81E+00	1.2067	0
373	2109	6	2	54	0.927	116	6.64E+02	1.50E+01	4.91E-01	1.66E+00	1.04769	0
374	2109	6	2	29	0.249	116	6.77E+02	1.90E+01	5.08E-01	1.81E+00	0.766925	0
375	2133	6	2	13	0.437	116	6.81E+02	2.00E+01	5.12E-01	1.84E+00	1.86679	0
376	2133	6	2	41	0.489	116	6.75E+02	1.80E+01	5.05E-01	1.78E+00	1.96973	0
377	2133	6	1	11	0.736	116	6.61E+02	1.40E+01	4.88E-01	1.63E+00	3.52228	0
387	2194	6	2	14	0.332	116	6.88E+02	2.20E+01	5.20E-01	1.92E+00	1.21017	0
388	2194	6	2	14	0.265	116	6.71E+02	1.70E+01	5.00E-01	1.74E+00	1.2292	0
389	2194	6	2	14	0.2	116	6.77E+02	1.90E+01	5.08E-01	1.81E+00	1.24793	0
390	2194	6	2	14	0.129	116	6.70E+02	1.70E+01	4.99E-01	1.73E+00	1.26956	0
391	2194	6	2	14	0.236	116	6.64E+02	1.50E+01	4.92E-01	1.67E+00	1.24223	0
392	2194	6	2	24	0.396	116	6.75E+02	1.80E+01	5.05E-01	1.78E+00	1.30462	0
393	2194	6	2	49	0.9	116	6.61E+02	1.40E+01	4.88E-01	1.63E+00	0.580416	0
394	2262	6	2	54	0.188	116	6.76E+02	1.90E+01	5.06E-01	1.80E+00	0.579718	0
395	2262	6	2	48	0.469	116	6.60E+02	1.40E+01	4.87E-01	1.62E+00	1.08379	0
396	2262	6	2	48	0.383	116	6.68E+02	1.60E+01	4.97E-01	1.71E+00	1.12399	0
397	2262	6	2	83	0.303	116	6.73E+02	1.80E+01	5.02E-01	1.76E+00	2.63008	0
398	2262	6	2	48	0.636	116	6.71E+02	1.70E+01	5.00E-01	1.74E+00	1.02007	0
399	2262	6	2	53	0.177	116	6.70E+02	1.70E+01	4.99E-01	1.73E+00	0.567781	0
400	2299	6	2	41	0.559	116	6.68E+02	1.60E+01	4.96E-01	1.71E+00	1.86003	0
401	2299	6	2	103	0.174	116	6.78E+02	1.90E+01	5.08E-01	1.81E+00	3.12273	0
402	2299	6	2	103	0.145	116	6.74E+02	1.80E+01	5.04E-01	1.77E+00	3.14233	0
403	2299	6	2	12	0.324	116	6.65E+02	1.50E+01	4.93E-01	1.68E+00	2.16112	0
404	2299	6	2	53	0.389	116	6.64E+02	1.50E+01	4.92E-01	1.67E+00	1.37588	0
405	2300	6	2	41	0.909	116	6.88E+02	2.20E+01	5.20E-01	1.92E+00	1.47848	0
406	2300	6	2	41	0.897	116	6.69E+02	1.60E+01	4.97E-01	1.72E+00	1.48858	0
407	2300	6	2	54	0.532	116	6.61E+02	1.40E+01	4.88E-01	1.63E+00	0.898128	0
429	2436	6	2	32	0.501	116	6.81E+02	2.00E+01	5.12E-01	1.85E+00	0.683923	0
430	2436	6	2	15	0.829	116	6.56E+02	1.20E+01	4.82E-01	1.58E+00	0.805175	0
431	2436	6	2	15	0.93	116	6.79E+02	1.90E+01	5.09E-01	1.82E+00	0.865903	0
432	2436	6	2	15	0.96	116	6.82E+02	2.00E+01	5.13E-01	1.85E+00	0.883596	0
433	2436	6	2	16	0.435	116	6.87E+02	2.20E+01	5.19E-01	1.91E+00	0.984525	0
434	2436	6	2	16	0.544	116	6.84E+02	2.10E+01	5.15E-01	1.88E+00	1.00565	0
435	2436	6	2	33	0.282	116	6.55E+02	1.20E+01	4.82E-01	1.57E+00	0.871314	0
436	2436	6	2	33	0.307	116	6.80E+02	2.00E+01	5.10E-01	1.83E+00	0.890453	0
437	2436	6	2	56	0.824	116	6.72E+02	1.70E+01	5.02E-01	1.76E+00	0.991588	0
438	2436	6	2	36	0.192	116	6.57E+02	1.30E+01	4.84E-01	1.59E+00	0.700956	0
439	2436	6	2	36	0.223	116	6.68E+02	1.60E+01	4.96E-01	1.71E+00	0.737455	0
440	2436	6	2	36	0.24	116	6.78E+02	1.90E+01	5.09E-01	1.82E+00	0.757515	0
441	2436	6	2	56	0.588	116	6.70E+02	1.70E+01	4.98E-01	1.73E+00	0.612033	0
442	2505	6	2	43	0.547	116	6.83E+02	2.00E+01	5.14E-01	1.86E+00	2.15849	0
443	2505	6	2	18	0.675	116	6.75E+02	1.80E+01	5.04E-01	1.78E+00	1.34597	0
444	2505	6	2	61	0.254	116	6.59E+02	1.40E+01	4.86E-01	1.62E+00	1.01213	0
457	2614	6	2	45	0.951	116	6.61E+02	1.40E+01	4.88E-01	1.63E+00	1.42663	0
458	2614	6	2	15	0.799	116	6.61E+02	1.40E+01	4.88E-01	1.63E+00	0.781272	0
459	2614	6	2	53	0.049	116	6.66E+02	1.60E+01	4.95E-01	1.69E+00	0.933218	0
460	2614	6	2	67	0.318	116	6.66E+02	1.60E+01	4.94E-01	1.69E+00	1.07427	0
461	2690	6	2	58	0.965	116	6.84E+02	2.10E+01	5.15E-01	1.88E+00	0.815812	0
462	2690	6	2	59	0.108	116	6.72E+02	1.70E+01	5.02E-01	1.76E+00	0.833905	0
463	2690	6	2	29	0.03	116	6.79E+02	1.90E+01	5.10E-01	1.83E+00	0.405858	0
464	2876	6	2	13	0.019	116	6.73E+02	1.80E+01	5.02E-01	1.76E+00	1.9575	0
465	2876	6	2	67	0.509	116	6.68E+02	1.60E+01	4.97E-01	1.71E+00	0.807228	0
466	2918	6	2	76	0.357	116	6.59E+02	1.30E+01	4.86E-01	1.61E+00	2.74288	0
467	2918	6	2	76	0.389	116	6.74E+02	1.80E+01	5.03E-01	1.77E+00	2.76393	0
468	2918	6	2	101	0.277	116	6.58E+02	1.30E+01	4.84E-01	1.60E+00	3.11111	0
469	2918	6	2	101	0.322	116	6.68E+02	1.60E+01	4.96E-01	1.71E+00	3.13279	0
470	2918	6	2	101	0.372	116	6.74E+02	1.80E+01	5.03E-01	1.77E+00	3.15363	0
471	2918	6	2	101	0.417	116	6.82E+02	2.00E+01	5.12E-01	1.85E+00	3.17287	0
472	2923	6	2	32	0.763	116	6.54E+02	1.20E+01	4.80E-01	1.56E+00	1.40757	0
473	2923	6	2	32	0.791	116	6.66E+02	1.50E+01	4.94E-01	1.68E+00	1.42995	0
474	2923	6	2	32	0.817	116	6.80E+02	2.00E+01	5.10E-01	1.83E+00	1.45111	0
475	2923	6	2	32	0.504	116	6.84E+02	2.10E+01	5.15E-01	1.87E+00	1.2779	0
476	2935	6	2	54	0.394	116	6.76E+02	1.90E+01	5.06E-01	1.80E+00	0.447756	0
477	2935	6	2	54	0.396	116	6.72E+02	1.70E+01	5.01E-01	1.75E+00	0.454756	0
478	2935	6	2	54	0.393	116	6.85E+02	2.10E+01	5.16E-01	1.89E+00	0.453375	0
479	2935	6	2	54	0.395	116	6.85E+02	2.10E+01	5.17E-01	1.89E+00	0.449251	0
480	2956	6	2	38	0.118	116	6.84E+02	2.10E+01	5.16E-01	1.88E+00	1.94199	0
481	2956	6	2	72	0.098	116	6.79E+02	1.90E+01	5.09E-01	1.82E+00	1.00232	0
482	2956	6	2	18	0.945	116	6.59E+02	1.30E+01	4.86E-01	1.61E+00	0.562082	0
483	2963	6	2	104	0.774	116	6.86E+02	2.20E+01	5.18E-01	1.90E+00	2.95714	0
484	2963	6	2	122	0.578	116	6.63E+02	1.50E+01	4.90E-01	1.65E+00	3.26268	0
485	2963	6	2	33	0.499	116	6.65E+02	1.50E+01	4.93E-01	1.68E+00	1.01822	0
486	2963	6	2	67	0.522	116	6.76E+02	1.80E+01	5.06E-01	1.79E+00	0.413312	0
487	2963	6	2	67	0.527	116	6.70E+02	1.70E+01	4.98E-01	1.72E+00	0.423994	0
488	2963	6	2	23	0.146	116	6.60E+02	1.40E+01	4.87E-01	1.62E+00	0.615684	0
489	2963	6	2	24	0.054	116	6.86E+02	2.10E+01	5.18E-01	1.90E+00	0.597409	0
504	2971	6	2	54	0.139	116	6.67E+02	1.60E+01	4.96E-01	1.70E+00	0.556041	0
505	2971	6	2	54	0.135	116	6.67E+02	1.60E+01	4.95E-01	1.69E+00	0.561324	0
506	2971	6	2	54	0.129	116	6.61E+02	1.40E+01	4.88E-01	1.63E+00	0.564442	0
507	2971	6	2	32	0.136	116	6.81E+02	2.00E+01	5.11E-01	1.84E+00	1.22032	0
508	2982	6	1	16	0.654	116	6.86E+02	2.10E+01	5.18E-01	1.90E+00	3.51651	0
509	2982	6	1	16	0.702	116	6.72E+02	1.70E+01	5.01E-01	1.75E+00	3.5368	0
510	3006	6	2	91	0.669	116	6.60E+02	1.40E+01	4.87E-01	1.62E+00	2.73454	0
511	3006	6	2	91	0.647	116	6.69E+02	1.60E+01	4.97E-01	1.71E+00	2.75212	0
522	3091	6	2	53	0.55	116	6.70E+02	1.70E+01	4.99E-01	1.73E+00	0.728624	0
523	3091	6	2	67	0.373	116	6.81E+02	2.00E+01	5.12E-01	1.84E+00	0.412757	0
524	3091	6	2	18	0.25	116	6.72E+02	1.70E+01	5.01E-01	1.75E+00	0.493911	0
525	3240	6	2	15	0.833	116	6.68E+02	1.60E+01	4.96E-01	1.70E+00	2.47947	0
526	3240	6	2	15	0.855	116	6.67E+02	1.60E+01	4.95E-01	1.69E+00	2.49644	0
527	3240	6	2	32	0.667	116	6.86E+02	2.10E+01	5.18E-01	1.90E+00	2.51722	0
528	3579	6	2	55	0.718	116	6.86E+02	2.10E+01	5.18E-01	1.90E+00	0.940281	0
529	3579	6	2	25	0.617	116	6.65E+02	1.50E+01	4.93E-01	1.68E+00	0.629872	0
530	3579	6	2	24	0.5	116	6.65E+02	1.50E+01	4.93E-01	1.68E+00	0.826199	0
531	3584	6	2	18	0.208	116	6.76E+02	1.80E+01	5.06E-01	1.79E+00	1.5471	0
532	3584	6	2	21	0.297	116	6.55E+02	1.20E+01	4.81E-01	1.57E+00	1.70501	0
533	3584	6	2	15	0.87	116	6.64E+02	1.50E+01	4.92E-01	1.67E+00	0.968733	0
534	3584	6	2	15	0.866	116	6.71E+02	1.70E+01	5.00E-01	1.74E+00	0.985282	0
620	3877	6	2	15	0.085	116	6.55E+02	1.20E+01	4.81E-01	1.57E+00	0.799396	0
621	3877	6	2	15	0.106	116	6.81E+02	2.00E+01	5.12E-01	1.84E+00	0.814386	0
622	3960	6	1	19	0.803	116	6.78E+02	1.90E+01	5.08E-01	1.82E+00	2.10404	0
623	3960	6	1	19	0.758	116	6.68E+02	1.60E+01	4.96E-01	1.71E+00	2.11433	0
624	3960	6	1	8	0.394	116	6.65E+02	1.50E+01	4.93E-01	1.67E+00	2.43856	0
625	3964	6	2	84	0.628	116	6.73E+02	1.80E+01	5.02E-01	1.76E+00	2.43299	0
626	3964	6	2	67	0.389	116	6.79E+02	1.90E+01	5.10E-01	1.83E+00	0.830388	0
627	3964	6	2	67	0.385	116	6.66E+02	1.50E+01	4.94E-01	1.68E+00	0.838225	0
628	3964	6	2	67	0.399	116	6.66E+02	1.60E+01	4.94E-01	1.69E+00	0.841556	0
629	3964	6	2	56	0.462	116	6.81E+02	2.00E+01	5.12E-01	1.85E+00	0.800427	0
630	4028	6	2	111	0.271	116	6.73E+02	1.70E+01	5.02E-01	1.76E+00	2.07128	0
631	4028	6	2	111	0.331	116	6.86E+02	2.20E+01	5.18E-01	1.90E+00	2.09186	0
632	4028	6	2	7	0.642	116	6.73E+02	1.70E+01	5.02E-01	1.76E+00	1.68845	0
633	4040	6	2	45	0.106	116	6.55E+02	1.20E+01	4.82E-01	1.57E+00	1.32719	0
